quartos,area,preco,zona_leste,zona_norte,zona_oeste,zona_sul
1.0986122886681096,4.574710978503383,2.1972245773362196,0,0,1,0
1.0986122886681096,4.442651256490317,1.5686159179138452,0,0,0,1
1.0986122886681096,4.1588830833596715,0.6931471805599453,0,1,0,0
1.0986122886681096,4.127134385045092,1.0989455664582302,0,0,0,1
0.6931471805599453,3.8066624897703196,1.5040773967762742,0,0,0,1
1.0986122886681096,4.51085950651685,1.252762968495368,0,0,0,1
1.0986122886681096,4.23410650459726,1.3217558399823195,0,0,0,1
1.3862943611198906,4.143134726391533,0.7975071958841881,1,0,0,0
1.0986122886681096,3.58351893845611,1.3067098817770482,0,0,1,0
1.0986122886681096,4.23410650459726,1.0818051703517284,0,1,0,0
1.0986122886681096,4.51085950651685,0.8109302162163288,0,1,0,0
1.3862943611198906,4.110873864173311,0.9555114450274365,1,0,0,0
1.6094379124341003,5.707110264748875,1.791759469228055,0,1,0,0
1.3862943611198906,4.709530201312334,1.791759469228055,0,0,0,1
1.0986122886681096,4.189654742026425,1.2237754316221157,0,0,0,1
1.3862943611198906,6.398594934535208,1.4816045409242156,1,0,0,0
0.6931471805599453,3.4339872044851463,0.7323678937132266,0,1,0,0
0.6931471805599453,3.9318256327243257,1.0116009116784799,0,1,0,0
1.3862943611198906,5.459585514144159,1.1249295969854831,1,0,0,0
1.0986122886681096,4.07753744390572,1.1631508098056809,1,0,0,0
1.0986122886681096,4.219507705176107,1.06056422103058,0,0,1,0
1.0986122886681096,3.9318256327243257,0.8754687373538999,0,1,0,0
0.6931471805599453,3.044522437723423,1.0986122886681096,0,1,0,0
1.0986122886681096,4.07753744390572,0.8428594537882722,1,0,0,0
1.0986122886681096,4.51085950651685,1.3609765531356006,0,0,1,0
1.3862943611198906,5.8888779583328805,1.9459101490553132,0,0,1,0
1.0986122886681096,4.61512051684126,1.5260563034950494,0,0,1,0
1.3862943611198906,4.330733340286331,1.3737155789130306,1,0,0,0
0.6931471805599453,3.4339872044851463,6.7580945044277305,1,0,0,0
1.0986122886681096,3.8712010109078907,0.8960880245566356,1,0,0,0
0.6931471805599453,3.9512437185814275,1.4350845252893227,0,0,0,1
1.3862943611198906,5.209486152841421,1.6448050562713916,0,1,0,0
0.6931471805599453,3.58351893845611,0.9162907318741551,0,0,0,1
1.0986122886681096,4.127134385045092,1.0296194171811583,1,0,0,0
1.0986122886681096,4.04305126783455,0.9162907318741551,0,1,0,0
0.6931471805599453,3.044522437723423,6.803505257608338,0,0,1,0
1.0986122886681096,4.02535169073515,0.9162907318741551,1,0,0,0
0.6931471805599453,3.5553480614894135,1.6486586255873816,0,0,1,0
1.6094379124341003,5.484796933490655,1.5686159179138452,0,0,0,1
1.0986122886681096,3.828641396489095,0.7884573603642702,1,0,0,0
1.0986122886681096,4.174387269895637,1.3609765531356006,0,1,0,0
0.6931471805599453,3.4339872044851463,6.803505257608338,0,1,0,0
0.6931471805599453,4.356708826689592,1.5040773967762742,0,0,1,0
1.6094379124341003,5.517452896464707,2.341805806147327,0,0,1,0
1.0986122886681096,5.480638923341991,0.8796267475025636,0,0,0,1
0.6931471805599453,4.394449154672439,1.4701758451005928,0,0,1,0
1.0986122886681096,4.110873864173311,0.832909122935104,0,1,0,0
1.0986122886681096,4.564348191467836,1.1631508098056809,0,1,0,0
0.6931471805599453,3.8501476017100584,1.7578579175523736,0,0,1,0
1.0986122886681096,4.394449154672439,0.832909122935104,1,0,0,0
1.3862943611198906,5.198497031265826,1.814824742159051,0,0,1,0
1.0986122886681096,3.9318256327243257,0.6931471805599453,0,0,0,1
1.3862943611198906,4.859812404361672,2.066862759472976,0,0,0,1
0.6931471805599453,4.007333185232471,2.1341664413690826,0,0,0,1
1.3862943611198906,4.852030263919617,1.5040773967762742,0,0,1,0
1.0986122886681096,3.9318256327243257,0.9910270779881722,0,0,0,1
1.0986122886681096,3.912023005428146,0.7884573603642702,0,1,0,0
0.6931471805599453,3.713572066704308,1.084513364288608,0,0,1,0
0.6931471805599453,4.007333185232471,2.1341664413690826,0,0,0,1
1.0986122886681096,4.290459441148391,0.9555114450274365,0,1,0,0
1.3862943611198906,4.394449154672439,0.9162907318741551,0,1,0,0
1.3862943611198906,5.187385805840755,2.0794415416798357,0,0,0,1
1.3862943611198906,5.7899601708972535,1.9095425048844383,1,0,0,0
1.0986122886681096,4.143134726391533,0.9932517730102834,1,0,0,0
0.6931471805599453,3.9318256327243257,6.68586094706836,1,0,0,0
0.6931471805599453,3.713572066704308,0.832909122935104,0,0,0,1
1.0986122886681096,4.48863636973214,1.8794650496471605,0,1,0,0
1.0986122886681096,4.700480365792417,2.060513531794317,0,0,1,0
1.3862943611198906,4.356708826689592,1.3376291891386096,0,0,1,0
1.0986122886681096,3.8712010109078907,0.9198842673842853,1,0,0,0
0.6931471805599453,4.143134726391533,1.3862943611198906,0,0,1,0
1.0986122886681096,3.9318256327243257,0.7654678421395714,0,1,0,0
1.6094379124341003,5.420534999272286,1.6582280766035324,0,0,1,0
1.0986122886681096,4.499809670330265,0.9477893989335261,0,0,1,0
1.3862943611198906,4.90527477843843,1.6486586255873816,0,0,1,0
1.0986122886681096,4.110873864173311,0.8754687373538999,0,0,1,0
1.0986122886681096,3.58351893845611,1.0982788997668722,0,0,1,0
1.0986122886681096,4.304065093204169,1.5686159179138452,0,0,1,0
1.0986122886681096,4.189654742026425,1.3110318766193438,0,0,1,0
1.3862943611198906,5.5254529391317835,2.0064675417211633,0,0,0,1
1.3862943611198906,4.442651256490317,1.068153081183401,0,0,0,1
1.0986122886681096,3.9889840465642745,0.9555114450274365,0,1,0,0
1.0986122886681096,4.007333185232471,0.8754687373538999,0,1,0,0
1.0986122886681096,4.007333185232471,1.0296194171811583,0,1,0,0
1.0986122886681096,3.6109179126442243,1.0188473201992472,0,0,0,1
0.6931471805599453,3.912023005428146,1.7227665977411035,0,0,1,0
1.0986122886681096,3.9889840465642745,1.252762968495368,0,0,0,1
1.0986122886681096,4.2626798770413155,1.0986122886681096,1,0,0,0
1.0986122886681096,4.394449154672439,2.144643904925469,0,0,0,1
1.0986122886681096,4.51085950651685,1.3987168811184478,0,0,1,0
1.0986122886681096,5.25227342804663,2.7013612129514133,0,0,1,0
0.6931471805599453,3.7612001156935624,1.33500106673234,0,1,0,0
1.0986122886681096,4.477336814478207,1.8245492920510458,0,0,1,0
1.0986122886681096,3.9318256327243257,0.8109302162163288,0,0,0,1
1.3862943611198906,4.51085950651685,1.144222799920162,1,0,0,0
1.0986122886681096,4.23410650459726,0.8109302162163288,0,0,1,0
1.0986122886681096,3.9889840465642745,0.8241754429663495,0,0,0,1
1.0986122886681096,3.8712010109078907,0.6931471805599453,0,1,0,0
1.0986122886681096,4.394449154672439,1.1314021114911006,1,0,0,0
0.6931471805599453,3.4965075614664802,1.1786549963416462,0,0,1,0
1.3862943611198906,4.143134726391533,0.9082585601768908,0,1,0,0
0.6931471805599453,3.332204510175204,1.1631508098056809,0,0,1,0
0.6931471805599453,3.4339872044851463,6.803505257608338,0,1,0,0
0.6931471805599453,3.6375861597263857,1.252762968495368,0,0,1,0
1.3862943611198906,4.442651256490317,0.9400072584914712,0,1,0,0
0.6931471805599453,3.4339872044851463,0.6931471805599453,0,1,0,0
0.6931471805599453,3.58351893845611,1.0296194171811583,1,0,0,0
0.6931471805599453,3.7612001156935624,0.7561219797213337,1,0,0,0
1.3862943611198906,4.77912349311153,1.1378330018213911,1,0,0,0
0.6931471805599453,3.295836866004329,6.68586094706836,0,1,0,0
1.3862943611198906,5.303304908059076,1.2383742310432684,0,1,0,0
1.3862943611198906,4.852030263919617,1.252762968495368,1,0,0,0
1.0986122886681096,4.189654742026425,1.4156104154539437,0,0,0,1
1.0986122886681096,3.784189633918261,0.9162907318741551,0,0,1,0
1.0986122886681096,4.127134385045092,1.1939224684724346,1,0,0,0
0.6931471805599453,3.9318256327243257,1.0224509277025458,0,0,0,1
0.6931471805599453,4.110873864173311,1.4350845252893227,0,1,0,0
1.0986122886681096,4.330733340286331,0.9555114450274365,1,0,0,0
0.6931471805599453,3.4657359027997265,0.8544153281560676,0,1,0,0
1.0986122886681096,3.9318256327243257,1.0688401303344395,0,0,0,1
0.6931471805599453,3.8066624897703196,1.1249295969854831,0,1,0,0
1.0986122886681096,4.672828834461906,1.5686159179138452,1,0,0,0
0.6931471805599453,3.6375861597263857,1.2237754316221157,0,0,0,1
1.0986122886681096,3.9318256327243257,0.8109302162163288,0,1,0,0
0.6931471805599453,3.713572066704308,6.55250788703459,1,0,0,0
1.3862943611198906,4.394449154672439,1.1939224684724346,0,1,0,0
1.0986122886681096,3.9512437185814275,0.7793248768009976,0,1,0,0
0.6931471805599453,4.219507705176107,1.7749523509116738,0,0,0,1
1.0986122886681096,4.174387269895637,0.9321640810304452,0,0,0,1
1.3862943611198906,5.081404364984463,1.463255402256019,0,1,0,0
1.3862943611198906,4.68213122712422,1.33500106673234,0,1,0,0
0.6931471805599453,3.367295829986474,0.6931471805599453,0,1,0,0
1.3862943611198906,4.3694478524670215,1.0296194171811583,0,1,0,0
1.0986122886681096,4.2626798770413155,1.2669476034873244,0,0,0,1
1.0986122886681096,3.7612001156935624,0.9643187008847367,0,0,0,1
1.0986122886681096,4.189654742026425,1.1314021114911006,0,1,0,0
1.3862943611198906,4.709530201312334,0.9082585601768908,1,0,0,0
0.6931471805599453,3.713572066704308,6.673297967767654,0,1,0,0
1.0986122886681096,4.110873864173311,0.6931471805599453,0,1,0,0
0.6931471805599453,3.2188758248682006,0.6931471805599453,0,0,0,1
0.6931471805599453,3.8066624897703196,0.8712933659434192,0,0,0,1
1.3862943611198906,4.51085950651685,1.252762968495368,0,0,0,1
0.6931471805599453,3.6109179126442243,6.478509642208569,1,0,0,0
1.6094379124341003,4.68213122712422,1.8718021769015913,0,0,1,0
1.3862943611198906,4.962844630259907,1.62924053973028,0,1,0,0
1.6094379124341003,5.638354669333745,2.0794415416798357,1,0,0,0
1.0986122886681096,3.8918202981106265,1.252762968495368,0,0,0,1
0.6931471805599453,4.02535169073515,6.85751406254539,0,1,0,0
1.0986122886681096,4.02535169073515,0.7747271675523681,0,1,0,0
0.6931471805599453,3.6375861597263857,1.7047480922384253,0,0,1,0
1.0986122886681096,4.1588830833596715,0.8960880245566356,0,1,0,0
1.0986122886681096,4.3694478524670215,1.6054298910365616,0,0,1,0
1.3862943611198906,4.2626798770413155,1.308332819650179,0,0,1,0
1.0986122886681096,5.062595033026967,2.312535423847214,0,0,1,0
1.3862943611198906,4.248495242049359,1.252762968495368,0,0,0,1
1.0986122886681096,4.02535169073515,1.1631508098056809,1,0,0,0
1.0986122886681096,4.2626798770413155,0.8109302162163288,0,0,1,0
1.0986122886681096,3.828641396489095,0.7884573603642702,0,1,0,0
1.0986122886681096,4.51085950651685,1.2809338454620645,0,0,0,1
0.6931471805599453,3.713572066704308,0.8544153281560676,1,0,0,0
0.6931471805599453,3.5553480614894135,1.3686394258811698,0,0,1,0
1.3862943611198906,4.290459441148391,1.0296194171811583,0,1,0,0
1.0986122886681096,4.61512051684126,1.7404661748405044,0,0,1,0
1.3862943611198906,4.3694478524670215,1.0986122886681096,0,1,0,0
1.0986122886681096,4.709530201312334,1.0986122886681096,0,1,0,0
1.0986122886681096,4.110873864173311,0.7419373447293773,0,1,0,0
0.6931471805599453,3.7612001156935624,1.423108334242607,0,0,0,1
1.0986122886681096,4.454347296253507,0.8522854018982426,0,1,0,0
1.0986122886681096,4.110873864173311,1.5040773967762742,0,0,0,1
1.0986122886681096,4.204692619390966,1.1786549963416462,1,0,0,0
0.6931471805599453,4.0943445622221,1.2237754316221157,0,0,0,1
1.0986122886681096,4.219507705176107,1.2809338454620645,0,0,0,1
0.6931471805599453,3.58351893845611,6.398594934535208,1,0,0,0
1.0986122886681096,4.31748811353631,1.0296194171811583,0,1,0,0
1.0986122886681096,3.828641396489095,6.846943139585379,1,0,0,0
1.0986122886681096,4.060443010546419,0.9062403960206536,0,0,0,1
1.3862943611198906,5.43372200355424,1.3962446919730587,0,0,1,0
0.6931471805599453,3.828641396489095,1.1939224684724346,0,0,0,1
1.0986122886681096,4.02535169073515,0.7884573603642702,0,1,0,0
1.0986122886681096,4.04305126783455,0.708035793053696,1,0,0,0
0.6931471805599453,3.9318256327243257,1.0986122886681096,0,0,0,1
1.0986122886681096,4.51085950651685,6.898714534329988,0,1,0,0
1.0986122886681096,3.9318256327243257,1.4398351280479205,0,0,1,0
1.0986122886681096,4.007333185232471,0.9400072584914712,0,1,0,0
1.0986122886681096,4.59511985013459,1.1786549963416462,0,0,1,0
1.0986122886681096,4.3694478524670215,1.0296194171811583,0,0,0,1
1.6094379124341003,5.332718793265369,1.324418957401803,0,0,1,0
0.6931471805599453,3.9318256327243257,6.898714534329988,1,0,0,0
0.6931471805599453,3.58351893845611,6.55250788703459,0,0,1,0
1.0986122886681096,3.912023005428146,0.7884573603642702,0,0,0,1
0.6931471805599453,3.6375861597263857,0.7884573603642702,1,0,0,0
0.6931471805599453,3.4339872044851463,1.2296405510745139,0,0,1,0
1.3862943611198906,4.795790545596741,1.3862943611198906,0,0,1,0
1.0986122886681096,4.290459441148391,1.667706820558076,0,0,0,1
1.0986122886681096,4.6913478822291435,1.1600209167967532,0,0,1,0
1.3862943611198906,4.532599493153256,1.252762968495368,0,0,1,0
1.0986122886681096,4.143134726391533,1.0715836162801904,1,0,0,0
1.0986122886681096,3.9318256327243257,1.297463147413275,0,0,1,0
0.6931471805599453,4.709530201312334,2.1400661634962708,0,0,1,0
0.6931471805599453,3.828641396489095,1.308332819650179,0,0,0,1
1.0986122886681096,4.454347296253507,1.0017342136916225,0,0,0,1
1.0986122886681096,3.912023005428146,0.9001613499442714,0,1,0,0
0.6931471805599453,4.110873864173311,6.736966958001855,1,0,0,0
0.6931471805599453,4.477336814478207,1.4011829736136412,0,1,0,0
1.0986122886681096,4.060443010546419,0.9162907318741551,0,0,0,1
0.6931471805599453,3.713572066704308,6.478509642208569,1,0,0,0
0.6931471805599453,3.4965075614664802,1.2669476034873244,0,0,0,1
1.0986122886681096,4.59511985013459,1.7884205679625405,0,0,1,0
1.0986122886681096,4.61512051684126,1.2806560290968936,0,0,0,1
0.6931471805599453,3.8066624897703196,1.4279160358107101,0,0,1,0
1.6094379124341003,5.564520407322694,1.5260563034950494,0,0,1,0
0.6931471805599453,3.4339872044851463,1.0989455664582302,0,0,0,1
1.0986122886681096,4.02535169073515,0.8919980393051105,0,1,0,0
1.3862943611198906,4.804021044733257,1.8718021769015913,0,0,1,0
0.6931471805599453,3.5553480614894135,1.3609765531356006,0,0,0,1
1.0986122886681096,3.9889840465642745,0.8020015854720274,1,0,0,0
0.6931471805599453,4.418840607796598,1.1631508098056809,0,0,0,1
1.0986122886681096,3.8918202981106265,1.0986122886681096,1,0,0,0
1.6094379124341003,5.170483995038151,2.3513752571634776,0,0,1,0
1.0986122886681096,3.9889840465642745,1.3862943611198906,0,0,1,0
1.0986122886681096,3.713572066704308,0.708035793053696,1,0,0,0
1.0986122886681096,3.970291913552122,0.8158071932958327,0,1,0,0
1.0986122886681096,4.948759890378168,1.9459101490553132,0,0,1,0
0.6931471805599453,3.258096538021482,0.832909122935104,0,0,1,0
0.6931471805599453,3.828641396489095,1.2947271675944,1,0,0,0
1.3862943611198906,4.3694478524670215,1.102604309937647,0,0,0,1
1.3862943611198906,4.23410650459726,1.0986122886681096,0,0,1,0
1.3862943611198906,4.343805421853684,1.2237754316221157,0,0,0,1
1.0986122886681096,4.02535169073515,0.9932517730102834,0,0,1,0
0.6931471805599453,3.4339872044851463,0.7419373447293773,0,1,0,0
1.0986122886681096,4.290459441148391,1.3737155789130306,0,0,1,0
1.3862943611198906,4.875197323201151,1.252762968495368,0,1,0,0
1.3862943611198906,4.51085950651685,1.0986122886681096,1,0,0,0
0.6931471805599453,3.367295829986474,6.523562306149512,1,0,0,0
1.0986122886681096,4.564348191467836,0.9858167945227653,1,0,0,0
0.6931471805599453,3.970291913552122,0.7884573603642702,0,1,0,0
0.6931471805599453,3.8712010109078907,1.2237754316221157,0,1,0,0
1.0986122886681096,5.081404364984463,0.9669838461896731,0,1,0,0
0.6931471805599453,3.6109179126442243,0.849723487602042,1,0,0,0
0.6931471805599453,3.713572066704308,0.7884573603642702,1,0,0,0
1.0986122886681096,4.553876891600541,2.151762203259462,0,0,0,1
0.6931471805599453,3.7376696182833684,1.3862943611198906,0,0,1,0
1.0986122886681096,4.51085950651685,1.1631508098056809,0,0,1,0
0.6931471805599453,2.8903717578961645,0.6931471805599453,0,0,0,1
1.3862943611198906,4.795790545596741,1.0647107369924282,1,0,0,0
0.6931471805599453,3.9318256327243257,1.252762968495368,1,0,0,0
1.0986122886681096,4.394449154672439,0.9932517730102834,1,0,0,0
1.3862943611198906,4.219507705176107,0.9042181506398859,1,0,0,0
1.0986122886681096,3.9318256327243257,0.8109302162163288,0,0,0,1
1.0986122886681096,4.007333185232471,1.0986122886681096,0,0,1,0
0.6931471805599453,3.4339872044851463,0.6931471805599453,1,0,0,0
1.0986122886681096,5.707110264748875,1.144222799920162,0,1,0,0
1.0986122886681096,3.8066624897703196,0.832909122935104,0,0,1,0
1.0986122886681096,4.007333185232471,1.0986122886681096,1,0,0,0
0.6931471805599453,3.6375861597263857,0.7884573603642702,1,0,0,0
1.0986122886681096,4.02535169073515,0.7419373447293773,1,0,0,0
1.0986122886681096,3.9512437185814275,0.9932517730102834,0,0,1,0
1.0986122886681096,3.9318256327243257,1.0296194171811583,1,0,0,0
0.6931471805599453,3.58351893845611,1.199964782928397,0,0,0,1
1.0986122886681096,3.9318256327243257,1.33500106673234,0,0,0,1
1.3862943611198906,4.248495242049359,1.0296194171811583,0,1,0,0
1.0986122886681096,4.110873864173311,1.0321162973797455,1,0,0,0
1.3862943611198906,4.465908118654584,1.3862943611198906,0,0,0,1
0.6931471805599453,3.6109179126442243,6.673297967767654,1,0,0,0
1.3862943611198906,4.584967478670572,1.3376291891386096,0,0,1,0
1.3862943611198906,4.343805421853684,1.0043016091968684,1,0,0,0
0.6931471805599453,3.58351893845611,1.0473189942805592,0,0,1,0
1.0986122886681096,3.9318256327243257,0.8544153281560676,0,1,0,0
0.6931471805599453,3.9889840465642745,1.1631508098056809,0,0,0,1
1.0986122886681096,4.02535169073515,0.9162907318741551,1,0,0,0
1.0986122886681096,3.828641396489095,0.7884573603642702,0,0,1,0
1.0986122886681096,4.51085950651685,1.1314021114911006,0,1,0,0
0.6931471805599453,3.6109179126442243,1.0647107369924282,0,0,0,1
1.0986122886681096,4.48863636973214,1.5040773967762742,0,0,1,0
1.0986122886681096,3.7612001156935624,1.0647107369924282,0,0,1,0
1.0986122886681096,3.9318256327243257,6.814542897259958,1,0,0,0
1.0986122886681096,3.9318256327243257,0.9516578757114464,0,0,1,0
0.6931471805599453,3.8066624897703196,1.0647107369924282,0,1,0,0
1.3862943611198906,4.770684624465665,1.0501220795076756,1,0,0,0
1.0986122886681096,4.1588830833596715,1.0986122886681096,0,1,0,0
1.0986122886681096,3.8501476017100584,0.8415671856782186,1,0,0,0
1.0986122886681096,4.304065093204169,1.791759469228055,0,0,1,0
1.0986122886681096,4.343805421853684,1.3217558399823195,0,0,0,1
1.3862943611198906,4.875197323201151,1.1631508098056809,0,1,0,0
0.6931471805599453,3.6888794541139363,1.0296194171811583,0,0,0,1
0.6931471805599453,3.4339872044851463,1.3862943611198906,0,0,0,1
1.3862943611198906,4.276666119016055,0.9555114450274365,1,0,0,0
1.3862943611198906,4.110873864173311,0.9122827104766162,0,1,0,0
0.6931471805599453,3.4339872044851463,0.7419373447293773,0,1,0,0
0.6931471805599453,4.330733340286331,1.4816045409242156,0,0,1,0
1.0986122886681096,4.110873864173311,0.6931471805599453,0,1,0,0
1.0986122886681096,4.110873864173311,1.9459101490553132,0,0,1,0
1.0986122886681096,4.48863636973214,1.0473189942805592,0,1,0,0
1.3862943611198906,4.795790545596741,1.2947271675944,0,1,0,0
1.0986122886681096,3.9318256327243257,0.8197798314933114,0,0,1,0
1.0986122886681096,4.564348191467836,1.5040773967762742,0,0,1,0
0.6931471805599453,3.367295829986474,1.0116009116784799,0,1,0,0
0.6931471805599453,3.828641396489095,1.2237754316221157,0,1,0,0
1.0986122886681096,3.828641396489095,0.7419373447293773,0,1,0,0
1.0986122886681096,3.4339872044851463,0.8109302162163288,0,1,0,0
1.0986122886681096,4.174387269895637,0.8919980393051105,0,0,0,1
0.6931471805599453,4.143134726391533,1.355835153635182,0,0,1,0
1.6094379124341003,5.700443573390686,1.3402504226184837,1,0,0,0
0.6931471805599453,3.4011973816621555,0.9858167945227653,0,0,1,0
1.0986122886681096,5.247024072160486,1.8309801823813363,0,0,1,0
1.0986122886681096,4.02535169073515,0.8544153281560676,1,0,0,0
1.3862943611198906,4.59511985013459,1.0647107369924282,0,1,0,0
0.6931471805599453,3.7612001156935624,1.1826470176111836,0,0,0,1
1.3862943611198906,4.672828834461906,1.2412685890696329,0,0,1,0
1.0986122886681096,4.709530201312334,0.832909122935104,0,0,0,1
1.3862943611198906,5.802118375377063,2.1041341542702074,1,0,0,0
1.3862943611198906,4.836281906951478,1.1314021114911006,1,0,0,0
1.3862943611198906,5.872117789475416,2.2975725511705014,0,0,1,0
1.0986122886681096,4.060443010546419,0.8109302162163288,0,1,0,0
1.0986122886681096,4.795790545596741,1.3737155789130306,0,1,0,0
0.6931471805599453,3.6635616461296463,0.6931471805599453,1,0,0,0
0.6931471805599453,3.5553480614894135,1.308332819650179,0,0,1,0
1.6094379124341003,5.968707559985366,2.772588722239781,0,0,1,0
1.3862943611198906,5.351858133476067,2.3978952727983707,0,0,1,0
0.6931471805599453,3.828641396489095,6.8885724595653635,1,0,0,0
1.0986122886681096,4.204692619390966,0.9162907318741551,0,1,0,0
0.6931471805599453,4.2626798770413155,0.7654678421395714,0,1,0,0
1.3862943611198906,4.23410650459726,1.1568811967920856,1,0,0,0
1.0986122886681096,3.9318256327243257,1.2237754316221157,1,0,0,0
1.0986122886681096,4.51085950651685,1.0116009116784799,0,1,0,0
1.0986122886681096,4.04305126783455,1.4182774069729414,0,0,0,1
1.0986122886681096,4.04305126783455,0.7884573603642702,0,1,0,0
0.6931471805599453,3.5553480614894135,6.803505257608338,1,0,0,0
0.6931471805599453,3.8712010109078907,2.1102132003465894,0,0,0,1
1.0986122886681096,4.127134385045092,0.8544153281560676,1,0,0,0
1.3862943611198906,4.3694478524670215,1.308332819650179,0,0,1,0
0.6931471805599453,4.2626798770413155,0.7747271675523681,0,0,0,1
1.0986122886681096,3.713572066704308,0.7701082216960736,1,0,0,0
0.6931471805599453,4.02535169073515,0.9162907318741551,1,0,0,0
1.0986122886681096,4.02535169073515,0.6981347220709844,1,0,0,0
1.0986122886681096,4.51085950651685,1.0986122886681096,0,0,0,1
1.3862943611198906,5.442417710521793,1.916922612182061,0,0,1,0
1.0986122886681096,4.04305126783455,0.8586616190375187,0,0,1,0
